user_id,typing_style,condition,stimulus_index,wpm
419655,Touchtypist,Mix,30,28.739867354458365
419655,Touchtypist,Mix,31,42.92199752373091
419655,Touchtypist,Mix,32,41.45364101146884
419655,Touchtypist,Mix,33,55.431131019036954
419655,Touchtypist,Mix,34,37.179487179487175
419655,Touchtypist,Mix,35,48.75846501128669
419655,Touchtypist,Mix,36,40.184978472332965
419655,Touchtypist,Mix,37,43.17017333478687
419655,Touchtypist,Mix,38,52.91723202170964
419655,Touchtypist,Mix,39,48.46905537459284
419655,Touchtypist,Mix,40,48.56726566294318
419655,Touchtypist,Mix,41,41.08309990662932
419655,Touchtypist,Mix,42,30.13739104742207
419655,Touchtypist,Mix,43,48.95104895104895
419655,Touchtypist,Mix,44,44.04655326768128
419655,Touchtypist,Mix,45,35.183500151653014
419655,Touchtypist,Mix,46,50.36245707745135
419655,Touchtypist,Mix,47,35.63383166086422
419655,Touchtypist,Mix,48,37.87355755005425
419655,Touchtypist,Mix,49,41.70689322262985
419655,Touchtypist,Random,0,27.47252747252747
419655,Touchtypist,Random,1,34.96503496503497
419655,Touchtypist,Random,2,51.99306759098787
419655,Touchtypist,Random,3,30.534351145038165
419655,Touchtypist,Random,4,28.503562945368174
419655,Touchtypist,Random,5,23.752969121140143
419655,Touchtypist,Random,6,14.038371548900328
419655,Touchtypist,Random,7,14.570179698882951
419655,Touchtypist,Random,8,14.04165691551603
419655,Touchtypist,Random,9,32.068412613575624
419655,Touchtypist,Random,10,30.51881993896236
419655,Touchtypist,Random,11,39.80099502487562
419655,Touchtypist,Random,12,50.63291139240506
419655,Touchtypist,Random,13,35.62945368171022
419655,Touchtypist,Random,14,33.16749585406302
419655,Touchtypist,Random,15,49.3421052631579
419655,Touchtypist,Random,16,32.59098316132537
419655,Touchtypist,Random,17,15.703380588876772
419655,Touchtypist,Random,18,31.02378490175802
419655,Touchtypist,Random,19,23.752969121140143
419655,Touchtypist,Random,20,33.16749585406302
419655,Touchtypist,Random,21,16.969125618666034
419655,Touchtypist,Random,22,41.84100418410042
419655,Touchtypist,Random,23,38.48620910840282
419655,Touchtypist,Random,24,35.60830860534124
419655,Touchtypist,Random,25,35.62945368171022
419655,Touchtypist,Random,26,51.99306759098787
419655,Touchtypist,Random,27,27.86809103576405
419655,Touchtypist,Random,28,15.026296018031555
419655,Touchtypist,Random,29,48.07692307692308
419655,Touchtypist,Random,30,31.02378490175802
419655,Touchtypist,Random,31,20.24974687816402
419655,Touchtypist,Random,32,19.828155981493722
419655,Touchtypist,Random,33,19.230769230769234
419655,Touchtypist,Random,34,18.49568434032059
419655,Touchtypist,Random,35,43.731778425655975
419655,Touchtypist,Random,36,31.007751937984494
419655,Touchtypist,Random,37,9.862338196013972
419655,Touchtypist,Random,38,24.97918401332223
419655,Touchtypist,Random,39,42.73504273504274
419655,Touchtypist,Random,40,27.47252747252747
419655,Touchtypist,Random,41,24.989587671803417
419655,Touchtypist,Random,42,25.936599423631126
419655,Touchtypist,Random,43,33.74578177727784
419655,Touchtypist,Random,44,29.600394671928953
419655,Touchtypist,Random,45,39.29273084479372
419655,Touchtypist,Random,46,12.736149437486734
419655,Touchtypist,Random,47,13.636363636363637
419655,Touchtypist,Random,48,19.4300518134715
419655,Touchtypist,Random,49,41.811846689895475
419655,Touchtypist,Sentences,0,68.9655172413793
419655,Touchtypist,Sentences,1,64.53000645300064
419655,Touchtypist,Sentences,2,62.60869565217391
419655,Touchtypist,Sentences,3,58.51619644723093
419655,Touchtypist,Sentences,4,51.58264947245018
419655,Touchtypist,Sentences,5,53.61305361305361
419655,Touchtypist,Sentences,6,38.99556868537667
419655,Touchtypist,Sentences,7,47.05882352941176
419655,Touchtypist,Sentences,8,57.79918488329011
419655,Touchtypist,Sentences,9,59.9250936329588
419655,Touchtypist,Sentences,10,54.95420482930891
419655,Touchtypist,Sentences,11,61.25921724333523
419655,Touchtypist,Sentences,12,53.28185328185328
419655,Touchtypist,Sentences,13,64.10879067508499
419655,Touchtypist,Sentences,14,51.63511187607574
419655,Touchtypist,Sentences,15,53.12555339118116
419655,Touchtypist,Sentences,16,32.05699020480855
419655,Touchtypist,Sentences,17,55.53719008264463
419655,Touchtypist,Sentences,18,45.67307692307692
419655,Touchtypist,Sentences,19,51.18924508790073
419655,Touchtypist,Sentences,20,58.94519131334023
419655,Touchtypist,Sentences,21,64.08544726301736
419655,Touchtypist,Sentences,22,56.962025316455694
419655,Touchtypist,Sentences,23,43.47038579967398
419655,Touchtypist,Sentences,24,70.68062827225131
419655,Touchtypist,Sentences,25,50.615825881558976
419655,Touchtypist,Sentences,26,59.9375650364204
419655,Touchtypist,Sentences,27,64.66250709018718
419655,Touchtypist,Sentences,28,55.981941309255085
419655,Touchtypist,Sentences,29,73.05194805194805
419655,Touchtypist,Sentences,30,70.76923076923076
419655,Touchtypist,Sentences,31,58.441558441558435
419655,Touchtypist,Sentences,32,63.32861372119963
419655,Touchtypist,Sentences,33,56.47691618108472
419655,Touchtypist,Sentences,34,65.79502319696331
419655,Touchtypist,Sentences,35,48.07692307692307
419655,Touchtypist,Sentences,36,52.27298112364571
419655,Touchtypist,Sentences,37,63.286004056795136
419655,Touchtypist,Sentences,38,54.96183206106871
419655,Touchtypist,Sentences,39,60.74667791605147
419655,Touchtypist,Sentences,40,54.6178645932107
419655,Touchtypist,Sentences,41,59.82905982905983
419655,Touchtypist,Sentences,42,59.200789343857906
419655,Touchtypist,Sentences,43,62.114274338045
419655,Touchtypist,Sentences,44,64.10763751483972
419655,Touchtypist,Sentences,45,52.92561011467216
419655,Touchtypist,Sentences,46,60.43956043956044
419655,Touchtypist,Sentences,47,58.51619644723093
419655,Touchtypist,Sentences,48,54.08112168252378
419655,Touchtypist,Sentences,49,41.95804195804196
431334,Touchtypist,Mix,0,34.47656670856527
431334,Touchtypist,Mix,1,50.344017452592716
431334,Touchtypist,Mix,2,34.556153749843496
431334,Touchtypist,Mix,3,38.61997940267765
431334,Touchtypist,Mix,4,44.44444444444444
431334,Touchtypist,Mix,5,53.50949628406276
431334,Touchtypist,Mix,6,27.900488258544524
431334,Touchtypist,Mix,7,42.58729250143103
431334,Touchtypist,Mix,8,47.46317512274959
431334,Touchtypist,Mix,9,38.07509254362771
431334,Touchtypist,Mix,10,50.65666041275798
431334,Touchtypist,Mix,11,46.30454140694568
431334,Touchtypist,Mix,12,44.981726173741926
431334,Touchtypist,Mix,13,39.96784196623406
431334,Touchtypist,Mix,14,41.91924380971951
431334,Touchtypist,Mix,15,46.46160464616047
431334,Touchtypist,Mix,16,32.05291274484864
431334,Touchtypist,Mix,17,38.25503355704698
431334,Touchtypist,Mix,18,30.552643402725774
431334,Touchtypist,Mix,19,29.212875304300784
431334,Touchtypist,Mix,20,52.01628792854327
431334,Touchtypist,Mix,21,58.218171126139374
431334,Touchtypist,Mix,22,28.8711384852276
431334,Touchtypist,Mix,23,43.90243902439025
431334,Touchtypist,Mix,24,32.365145228215766
431334,Touchtypist,Mix,25,42.06309464196295
431334,Touchtypist,Mix,26,54.37153884880014
431334,Touchtypist,Mix,27,42.11018832612002
431334,Touchtypist,Mix,28,34.467120181405896
431334,Touchtypist,Mix,29,54.14656916135055
431334,Touchtypist,Mix,30,31.4639475600874
431334,Touchtypist,Mix,31,41.47682639434407
431334,Touchtypist,Mix,32,40.76809453471196
431334,Touchtypist,Mix,33,41.28225175918687
431334,Touchtypist,Mix,34,52.22896333421261
431334,Touchtypist,Mix,35,43.907306796762384
431334,Touchtypist,Mix,36,45.2510016497761
431334,Touchtypist,Mix,37,45.621181262729124
431334,Touchtypist,Mix,38,30.70293563156477
431334,Touchtypist,Mix,39,39.220615964802015
431334,Touchtypist,Mix,40,44.45077646388374
431334,Touchtypist,Mix,41,46.197065862033085
431334,Touchtypist,Mix,42,47.069371287683516
431334,Touchtypist,Mix,43,47.24409448818897
431334,Touchtypist,Mix,44,40.79650315687226
431334,Touchtypist,Mix,45,44.407205697528276
431334,Touchtypist,Mix,46,48.712206047032474
431334,Touchtypist,Mix,47,55.88393336915637
431334,Touchtypist,Mix,48,48.08334446373715
431334,Touchtypist,Mix,49,44.49228561176893
431334,Touchtypist,Random,0,21.134202183867558
431334,Touchtypist,Random,1,18.143332325370427
431334,Touchtypist,Random,2,54.91990846681922
431334,Touchtypist,Random,3,14.570179698882951
431334,Touchtypist,Random,4,21.37513359458497
431334,Touchtypist,Random,5,15.768725361366624
431334,Touchtypist,Random,6,41.7536534446764
431334,Touchtypist,Random,7,43.69992716678806
431334,Touchtypist,Random,8,21.613832853025936
431334,Touchtypist,Random,9,33.16749585406302
431334,Touchtypist,Random,10,27.86809103576405
431334,Touchtypist,Random,11,16.029922522041144
431334,Touchtypist,Random,12,37.73584905660377
431334,Touchtypist,Random,13,73.80073800738008
431334,Touchtypist,Random,14,14.796547472256474
431334,Touchtypist,Random,15,20.68252326783868
431334,Touchtypist,Random,16,21.14164904862579
431334,Touchtypist,Random,17,9.760858955588091
431334,Touchtypist,Random,18,21.36752136752137
431334,Touchtypist,Random,19,25.651988029072253
431334,Touchtypist,Random,20,29.600394671928953
431334,Touchtypist,Random,21,29.600394671928953
431334,Touchtypist,Random,22,23.455824863174357
431334,Touchtypist,Random,23,22.849888924151063
431334,Touchtypist,Random,24,39.24133420536298
431334,Touchtypist,Random,25,10.226691665246292
431334,Touchtypist,Random,26,30.51881993896236
431334,Touchtypist,Random,27,14.796547472256474
431334,Touchtypist,Random,28,40.92769440654843
431334,Touchtypist,Random,29,26.714158504007123
431334,Touchtypist,Random,30,33.16749585406302
431334,Touchtypist,Random,31,9.202453987730062
431334,Touchtypist,Random,32,26.714158504007123
431334,Touchtypist,Random,33,16.163793103448274
431334,Touchtypist,Random,34,14.680694886224616
431334,Touchtypist,Random,35,32.068412613575624
431334,Touchtypist,Random,36,15.637216575449568
431334,Touchtypist,Random,37,15.026296018031555
431334,Touchtypist,Random,38,22.61590652091971
431334,Touchtypist,Random,39,21.14164904862579
431334,Touchtypist,Random,40,25.996533795493935
431334,Touchtypist,Random,41,43.731778425655975
431334,Touchtypist,Random,42,24.03846153846154
431334,Touchtypist,Random,43,23.1839258114374
431334,Touchtypist,Random,44,14.906832298136644
431334,Touchtypist,Random,45,31.02378490175802
431334,Touchtypist,Random,46,21.598272138228943
431334,Touchtypist,Random,47,26.33889376646181
431334,Touchtypist,Random,48,34.96503496503497
431334,Touchtypist,Random,49,16.025641025641026
431334,Touchtypist,Sentences,0,54.14390881025884
431334,Touchtypist,Sentences,1,57.16760502381984
431334,Touchtypist,Sentences,2,79.4148380355277
431334,Touchtypist,Sentences,3,86.23548922056385
431334,Touchtypist,Sentences,4,58.143868803578094
431334,Touchtypist,Sentences,5,62.80667320902846
431334,Touchtypist,Sentences,6,47.15615305067218
431334,Touchtypist,Sentences,7,48.899755501222494
431334,Touchtypist,Sentences,8,75.55809959931311
431334,Touchtypist,Sentences,9,78.38479809976248
431334,Touchtypist,Sentences,10,64.11149825783973
431334,Touchtypist,Sentences,11,64.11626415900834
431334,Touchtypist,Sentences,12,78.65986890021851
431334,Touchtypist,Sentences,13,63.576158940397356
431334,Touchtypist,Sentences,14,78.26086956521739
431334,Touchtypist,Sentences,15,43.7619961612284
431334,Touchtypist,Sentences,16,77.80979827089338
431334,Touchtypist,Sentences,17,63.21334503950833
431334,Touchtypist,Sentences,18,50.36245707745136
431334,Touchtypist,Sentences,19,77.83288821060664
431334,Touchtypist,Sentences,20,69.0505548705302
431334,Touchtypist,Sentences,21,69.51148870438308
431334,Touchtypist,Sentences,22,68.6695278969957
431334,Touchtypist,Sentences,23,63.37231233496794
431334,Touchtypist,Sentences,24,65.7765284609979
431334,Touchtypist,Sentences,25,47.587574355584934
431334,Touchtypist,Sentences,26,51.9780537106555
431334,Touchtypist,Sentences,27,41.10594568142892
431334,Touchtypist,Sentences,28,73.76509330406147
431334,Touchtypist,Sentences,29,62.2152395915161
431334,Touchtypist,Sentences,30,62.57242178447277
431334,Touchtypist,Sentences,31,72.72727272727273
431334,Touchtypist,Sentences,32,64.59162181137374
431334,Touchtypist,Sentences,33,51.12598904443092
431334,Touchtypist,Sentences,34,74.99999999999999
431334,Touchtypist,Sentences,35,65.79502319696331
431334,Touchtypist,Sentences,36,66.40534931980632
431334,Touchtypist,Sentences,37,56.464261707371726
431334,Touchtypist,Sentences,38,66.7705319385711
431334,Touchtypist,Sentences,39,59.17955615332885
431334,Touchtypist,Sentences,40,40.651465798045606
431334,Touchtypist,Sentences,41,47.05882352941176
431334,Touchtypist,Sentences,42,57.68390386016023
431334,Touchtypist,Sentences,43,74.02837754472547
431334,Touchtypist,Sentences,44,44.080814827183175
431334,Touchtypist,Sentences,45,69.5970695970696
431334,Touchtypist,Sentences,46,44.54944313196085
431334,Touchtypist,Sentences,47,61.53846153846153
431334,Touchtypist,Sentences,48,80.5860805860806
431334,Touchtypist,Sentences,49,61.53846153846153
438454,Touchtypist,Mix,0,61.74654513378419
438454,Touchtypist,Mix,1,44.24276800907545
438454,Touchtypist,Mix,2,67.16417910447761
438454,Touchtypist,Mix,3,40.215649133032194
438454,Touchtypist,Mix,4,43.77141593898529
438454,Touchtypist,Mix,5,54.32814197754436
438454,Touchtypist,Mix,6,56.42231245992734
438454,Touchtypist,Mix,7,36.84598378776714
438454,Touchtypist,Mix,8,51.282051282051285
438454,Touchtypist,Mix,9,71.57502329916123
438454,Touchtypist,Mix,10,55.159066166686834
438454,Touchtypist,Mix,11,68.78980891719746
438454,Touchtypist,Mix,12,66.76899462778205
438454,Touchtypist,Mix,13,41.70689322262985
438454,Touchtypist,Mix,14,49.83130028549182
438454,Touchtypist,Mix,15,47.988002999250185
438454,Touchtypist,Mix,16,62.86520249848881
438454,Touchtypist,Mix,17,36.71328671328671
438454,Touchtypist,Mix,18,40.281537628586904
438454,Touchtypist,Mix,19,51.14638447971781
438454,Touchtypist,Mix,20,62.114274338045
438454,Touchtypist,Mix,21,71.82853832786252
438454,Touchtypist,Mix,22,56.57708628005658
438454,Touchtypist,Mix,23,62.42658164121497
438454,Touchtypist,Mix,24,49.03753091730293
438454,Touchtypist,Mix,25,76.44882860665845
438454,Touchtypist,Mix,26,57.91106514994829
438454,Touchtypist,Mix,27,54.13105413105413
438454,Touchtypist,Mix,28,50.756901157613534
438454,Touchtypist,Mix,29,51.34829646374939
438454,Touchtypist,Mix,30,48.951048951048946
438454,Touchtypist,Mix,31,59.1861898890259
438454,Touchtypist,Mix,32,43.52206326818456
438454,Touchtypist,Mix,33,70.36747458952307
438454,Touchtypist,Mix,34,62.85355122564425
438454,Touchtypist,Mix,36,60.301507537688444
438454,Touchtypist,Mix,37,67.86964718556423
438454,Touchtypist,Mix,38,62.54886630179827
438454,Touchtypist,Mix,39,74.8226187916577
438454,Touchtypist,Mix,40,41.91924380971951
438454,Touchtypist,Mix,41,46.25684723067559
438454,Touchtypist,Mix,42,59.00564560189402
438454,Touchtypist,Mix,43,43.8510189739986
438454,Touchtypist,Mix,44,48.75846501128668
438454,Touchtypist,Mix,45,46.417388100939405
438454,Touchtypist,Mix,46,43.58974358974359
438454,Touchtypist,Mix,47,64.85277674245249
438454,Touchtypist,Mix,48,46.43337819650067
438454,Touchtypist,Mix,49,66.32277081798084
438454,Touchtypist,Random,0,69.97084548104957
438454,Touchtypist,Random,1,48.115477145148354
438454,Touchtypist,Random,2,48.07692307692308
438454,Touchtypist,Random,3,37.014188772362736
438454,Touchtypist,Random,4,32.47631935047361
438454,Touchtypist,Random,5,25.305778152678197
438454,Touchtypist,Random,6,48.07692307692308
438454,Touchtypist,Random,7,39.80099502487562
438454,Touchtypist,Random,8,34.96503496503497
438454,Touchtypist,Random,9,27.86809103576405
438454,Touchtypist,Random,10,35.62945368171022
438454,Touchtypist,Random,11,33.72681281618887
438454,Touchtypist,Random,12,56.657223796033996
438454,Touchtypist,Random,13,56.60377358490566
438454,Touchtypist,Random,14,53.475935828877
438454,Touchtypist,Random,15,40.106951871657756
438454,Touchtypist,Random,16,56.550424128180964
438454,Touchtypist,Random,17,24.360535931790498
438454,Touchtypist,Random,18,44.70938897168406
438454,Touchtypist,Random,19,34.96503496503497
438454,Touchtypist,Random,20,42.73504273504274
438454,Touchtypist,Random,21,41.84100418410042
438454,Touchtypist,Random,22,27.08803611738149
438454,Touchtypist,Random,23,33.16749585406302
438454,Touchtypist,Random,24,30.060120240480963
438454,Touchtypist,Random,25,25.305778152678197
438454,Touchtypist,Random,26,39.267015706806276
438454,Touchtypist,Random,27,46.91164972634871
438454,Touchtypist,Random,28,26.350461133069825
438454,Touchtypist,Random,29,50.63291139240506
438454,Touchtypist,Random,30,38.48620910840282
438454,Touchtypist,Random,31,53.475935828877
438454,Touchtypist,Random,32,21.606049693914294
438454,Touchtypist,Random,33,16.42935377875137
438454,Touchtypist,Random,34,29.140359397765902
438454,Touchtypist,Random,35,38.48620910840282
438454,Touchtypist,Random,36,32.59098316132537
438454,Touchtypist,Random,37,16.722408026755854
438454,Touchtypist,Random,38,43.7636761487965
438454,Touchtypist,Random,39,30.51881993896236
438454,Touchtypist,Random,40,40.106951871657756
438454,Touchtypist,Random,41,27.86809103576405
438454,Touchtypist,Random,42,39.24133420536298
438454,Touchtypist,Random,43,46.948356807511736
438454,Touchtypist,Random,44,22.900763358778626
438454,Touchtypist,Random,45,45.83651642475172
438454,Touchtypist,Random,46,39.267015706806276
438454,Touchtypist,Random,47,50.63291139240506
438454,Touchtypist,Random,48,39.24133420536298
438454,Touchtypist,Random,49,71.25890736342043
438454,Touchtypist,Sentences,0,59.11330049261083
438454,Touchtypist,Sentences,1,79.08927501497904
438454,Touchtypist,Sentences,2,85.47945205479454
438454,Touchtypist,Sentences,3,81.35593220338983
438454,Touchtypist,Sentences,4,72.61317794710892
438454,Touchtypist,Sentences,5,62.62425447316104
438454,Touchtypist,Sentences,6,64.11837237977807
438454,Touchtypist,Sentences,7,67.88511749347258
438454,Touchtypist,Sentences,8,60.59275521405049
438454,Touchtypist,Sentences,9,81.55339805825243
438454,Touchtypist,Sentences,10,96.25668449197862
438454,Touchtypist,Sentences,11,84.53680873547023
438454,Touchtypist,Sentences,12,75.6501182033097
438454,Touchtypist,Sentences,13,60.01111316910539
438454,Touchtypist,Sentences,14,72.53613666228647
438454,Touchtypist,Sentences,15,82.13256484149856
438454,Touchtypist,Sentences,16,74.35344827586206
438454,Touchtypist,Sentences,17,75.60137457044674
438454,Touchtypist,Sentences,18,63.15789473684211
438454,Touchtypist,Sentences,19,76.94773966014748
438454,Touchtypist,Sentences,20,86.86659772492244
438454,Touchtypist,Sentences,21,82.37986270022883
438454,Touchtypist,Sentences,22,76.10993657505286
438454,Touchtypist,Sentences,23,64.61538461538461
438454,Touchtypist,Sentences,24,73.83419689119171
438454,Touchtypist,Sentences,25,76.92307692307693
438454,Touchtypist,Sentences,26,40.67796610169491
438454,Touchtypist,Sentences,27,69.5517774343122
438454,Touchtypist,Sentences,28,83.68200836820084
438454,Touchtypist,Sentences,29,79.4912559618442
438454,Touchtypist,Sentences,30,60.47167909695625
438454,Touchtypist,Sentences,31,72.5733293014817
438454,Touchtypist,Sentences,32,87.66233766233766
438454,Touchtypist,Sentences,33,64.91499227202472
438454,Touchtypist,Sentences,34,83.97790055248619
438454,Touchtypist,Sentences,35,70.63440156965336
438454,Touchtypist,Sentences,36,71.62235485621271
438454,Touchtypist,Sentences,37,90.49286291408563
438454,Touchtypist,Sentences,38,69.94535519125684
438454,Touchtypist,Sentences,39,56.90923957481602
438454,Touchtypist,Sentences,40,84.03980833026169
438454,Touchtypist,Sentences,41,53.33333333333332
438454,Touchtypist,Sentences,42,87.91208791208791
438454,Touchtypist,Sentences,43,67.46626686656671
438454,Touchtypist,Sentences,44,75.53648068669528
438454,Touchtypist,Sentences,45,67.56171502815072
438454,Touchtypist,Sentences,46,61.61506145946787
438454,Touchtypist,Sentences,47,63.424947145877375
438454,Touchtypist,Sentences,48,42.340488091737726
438454,Touchtypist,Sentences,49,71.31280388978931
497021,Non-touchtypist,Mix,0,23.826407601758614
497021,Non-touchtypist,Mix,1,33.68296646476585
497021,Non-touchtypist,Mix,2,27.08497912199526
497021,Non-touchtypist,Mix,3,35.67778500418099
497021,Non-touchtypist,Mix,4,43.37152209492635
497021,Non-touchtypist,Mix,5,45.749788195425026
497021,Non-touchtypist,Mix,6,45.729657027572294
497021,Non-touchtypist,Mix,7,58.94519131334023
497021,Non-touchtypist,Mix,8,35.592060232717316
497021,Non-touchtypist,Mix,9,48.951048951048946
497021,Non-touchtypist,Mix,10,44.15954415954416
497021,Non-touchtypist,Mix,11,33.496967946866874
497021,Non-touchtypist,Mix,12,36.352975666959836
497021,Non-touchtypist,Mix,13,38.613861386138616
497021,Non-touchtypist,Mix,14,34.10253495509833
497021,Non-touchtypist,Mix,15,35.506460203175855
497021,Non-touchtypist,Mix,16,59.67949898692209
497021,Non-touchtypist,Mix,17,71.15384615384615
497021,Non-touchtypist,Mix,18,39.11767901771162
497021,Non-touchtypist,Mix,19,31.23983078424992
497021,Non-touchtypist,Mix,20,47.67123287671233
497021,Non-touchtypist,Mix,21,50.615825881558976
497021,Non-touchtypist,Mix,22,29.970861662272792
497021,Non-touchtypist,Mix,23,57.07239739298927
497021,Non-touchtypist,Mix,24,24.30433251144769
497021,Non-touchtypist,Mix,25,39.374053508329126
497021,Non-touchtypist,Mix,26,38.68115675078283
497021,Non-touchtypist,Mix,27,42.73972602739726
497021,Non-touchtypist,Mix,28,79.32692307692308
497021,Non-touchtypist,Mix,29,51.46726862302483
497021,Non-touchtypist,Mix,30,39.67951163677986
497021,Non-touchtypist,Mix,31,34.53066084540583
497021,Non-touchtypist,Mix,32,36.16438356164384
497021,Non-touchtypist,Mix,33,37.989711119905024
497021,Non-touchtypist,Mix,34,57.80989438576987
497021,Non-touchtypist,Mix,35,58.50199438617226
497021,Non-touchtypist,Mix,36,48.205396908566925
497021,Non-touchtypist,Mix,37,58.96116050538138
497021,Non-touchtypist,Mix,38,33.6380255941499
497021,Non-touchtypist,Mix,39,34.107058266224534
497021,Non-touchtypist,Mix,40,57.855927396483274
497021,Non-touchtypist,Mix,41,29.667519181585675
497021,Non-touchtypist,Mix,42,47.71659236052536
497021,Non-touchtypist,Mix,43,30.772817344678867
497021,Non-touchtypist,Mix,44,31.429284110750807
497021,Non-touchtypist,Mix,45,29.374052919920736
497021,Non-touchtypist,Mix,46,37.70739064856712
497021,Non-touchtypist,Mix,47,44.135032181794294
497021,Non-touchtypist,Mix,48,46.163710194486
497021,Non-touchtypist,Mix,49,51.1764705882353
497021,Non-touchtypist,Random,0,14.038371548900328
497021,Non-touchtypist,Random,1,22.900763358778626
497021,Non-touchtypist,Random,2,9.912440112340988
497021,Non-touchtypist,Random,3,31.545741324921135
497021,Non-touchtypist,Random,4,13.262599469496022
497021,Non-touchtypist,Random,5,19.041574103459222
497021,Non-touchtypist,Random,6,13.736263736263735
497021,Non-touchtypist,Random,7,51.94805194805195
497021,Non-touchtypist,Random,8,48.07692307692308
497021,Non-touchtypist,Random,9,34.36426116838488
497021,Non-touchtypist,Random,10,49.07975460122699
497021,Non-touchtypist,Random,11,48.115477145148354
497021,Non-touchtypist,Random,12,33.72681281618887
497021,Non-touchtypist,Random,13,15.51189245087901
497021,Non-touchtypist,Random,14,25.305778152678197
497021,Non-touchtypist,Random,15,49.3421052631579
497021,Non-touchtypist,Random,16,33.72681281618887
497021,Non-touchtypist,Random,17,49.382716049382715
497021,Non-touchtypist,Random,18,33.16749585406302
497021,Non-touchtypist,Random,19,20.68252326783868
497021,Non-touchtypist,Random,20,15.507883173946755
497021,Non-touchtypist,Random,21,17.326017903551833
497021,Non-touchtypist,Random,22,15.768725361366624
497021,Non-touchtypist,Random,23,40.106951871657756
497021,Non-touchtypist,Random,24,40.106951871657756
497021,Non-touchtypist,Random,25,26.362038664323375
497021,Non-touchtypist,Random,26,28.28854314002829
497021,Non-touchtypist,Random,27,39.267015706806276
497021,Non-touchtypist,Random,28,11.585248117397182
497021,Non-touchtypist,Random,29,38.48620910840282
497021,Non-touchtypist,Random,30,44.742729306487696
497021,Non-touchtypist,Random,31,36.27569528415961
497021,Non-touchtypist,Random,32,24.04809619238477
497021,Non-touchtypist,Random,33,30.534351145038165
497021,Non-touchtypist,Random,34,33.74578177727784
497021,Non-touchtypist,Random,35,27.47252747252747
497021,Non-touchtypist,Random,36,64.1025641025641
497021,Non-touchtypist,Random,37,41.95804195804195
497021,Non-touchtypist,Random,38,19.23076923076923
497021,Non-touchtypist,Random,39,45.766590389016024
497021,Non-touchtypist,Random,40,40.106951871657756
497021,Non-touchtypist,Random,41,40.080160320641276
497021,Non-touchtypist,Random,42,24.34077079107505
497021,Non-touchtypist,Random,43,18.861993083935868
497021,Non-touchtypist,Random,44,21.37513359458497
497021,Non-touchtypist,Random,45,39.24133420536298
497021,Non-touchtypist,Random,46,22.63296869105998
497021,Non-touchtypist,Random,47,31.02378490175802
497021,Non-touchtypist,Random,48,22.36302646291465
497021,Non-touchtypist,Random,49,62.04756980351604
497021,Non-touchtypist,Sentences,0,64.10080810847829
497021,Non-touchtypist,Sentences,1,69.40063091482651
497021,Non-touchtypist,Sentences,2,51.724137931034484
497021,Non-touchtypist,Sentences,3,67.05882352941177
497021,Non-touchtypist,Sentences,4,79.60199004975124
497021,Non-touchtypist,Sentences,5,48.87550911988666
497021,Non-touchtypist,Sentences,6,34.6820809248555
497021,Non-touchtypist,Sentences,7,76.94903813702328
497021,Non-touchtypist,Sentences,8,51.282051282051285
497021,Non-touchtypist,Sentences,9,68.51119894598155
497021,Non-touchtypist,Sentences,10,65.79502319696331
497021,Non-touchtypist,Sentences,11,79.60199004975124
497021,Non-touchtypist,Sentences,12,61.87845303867403
497021,Non-touchtypist,Sentences,13,86.86659772492244
497021,Non-touchtypist,Sentences,14,90.9090909090909
497021,Non-touchtypist,Sentences,15,72.47947963450518
497021,Non-touchtypist,Sentences,16,71.3813615333774
497021,Non-touchtypist,Sentences,17,58.131487889273366
497021,Non-touchtypist,Sentences,18,69.94818652849742
497021,Non-touchtypist,Sentences,19,70.76923076923076
497021,Non-touchtypist,Sentences,20,71.50964812712827
497021,Non-touchtypist,Sentences,21,75.94936708860759
497021,Non-touchtypist,Sentences,22,68.40855106888361
497021,Non-touchtypist,Sentences,23,73.48703170028818
497021,Non-touchtypist,Sentences,24,90.01022843504946
497021,Non-touchtypist,Sentences,25,82.64900662251657
497021,Non-touchtypist,Sentences,26,63.21334503950833
497021,Non-touchtypist,Sentences,27,65.1208682782437
497021,Non-touchtypist,Sentences,28,73.07692307692307
497021,Non-touchtypist,Sentences,29,38.158229458153144
497021,Non-touchtypist,Sentences,30,65.43291473892928
497021,Non-touchtypist,Sentences,31,69.364161849711
497021,Non-touchtypist,Sentences,32,65.14994829369184
497021,Non-touchtypist,Sentences,33,28.43205574912892
497021,Non-touchtypist,Sentences,34,60.88560885608856
497021,Non-touchtypist,Sentences,35,73.57859531772576
497021,Non-touchtypist,Sentences,36,83.94054211600115
497021,Non-touchtypist,Sentences,37,67.47258926061288
497021,Non-touchtypist,Sentences,38,65.18196632265074
497021,Non-touchtypist,Sentences,39,58.3554376657825
497021,Non-touchtypist,Sentences,40,76.92307692307692
497021,Non-touchtypist,Sentences,41,65.7334144856969
497021,Non-touchtypist,Sentences,42,68.15415821501014
497021,Non-touchtypist,Sentences,43,33.98926654740608
497021,Non-touchtypist,Sentences,44,75.09956381566471
497021,Non-touchtypist,Sentences,45,57.25190839694657
497021,Non-touchtypist,Sentences,46,67.49156355455568
497021,Non-touchtypist,Sentences,47,71.02342786683107
497021,Non-touchtypist,Sentences,48,54.429996976111276
497021,Non-touchtypist,Sentences,49,72.35798159314504
5307,Touchtypist,Mix,0,60.59550757443844
